Linux 3.10.0-229.el7.x86_64 (rhel7-23.in.ibm.com) 	11/10/2015 	_x86_64_	(24 CPU)

08:44:36 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:46:53 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:53 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:53 PM     br-ex      9.00      0.00      0.59      0.00      0.00      0.00      0.00

08:46:53 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:46:54 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:46:54 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:54 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:54 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:54 PM      eth0      5.00      0.00      0.57      0.00      0.00      0.00      0.00
08:46:54 PM      eth1      9.00      0.00      0.86      0.00      0.00      0.00      0.00
08:46:54 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:46:54 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:54 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:46:54 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:54 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:54 PM     br-ex      9.00      0.00      0.86      0.00      0.00      0.00      0.00

08:46:54 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:46:55 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:46:55 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:55 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:55 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:55 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:55 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      7.00
08:46:55 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:55 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:55 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:55 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:55 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:55 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

08:46:55 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:46:56 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:46:56 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:56 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:56 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:56 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:56 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
08:46:56 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:56 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:56 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:56 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:56 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:56 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

08:46:56 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:46:57 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:46:57 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:57 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:57 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:57 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:57 PM      eth1     11.00      0.00      0.75      0.00      0.00      0.00      9.00
08:46:57 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:57 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:57 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:46:57 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:57 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:57 PM     br-ex     11.00      0.00      0.75      0.00      0.00      0.00      0.00

08:46:57 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:46:58 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:46:58 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:58 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:58 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:58 PM      eth0      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:46:58 PM      eth1      7.00      0.00      0.42      0.00      0.00      0.00      0.00
08:46:58 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:46:58 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:58 PM      eth4      5.00      3.00      0.32      0.27      0.00      0.00      0.00
08:46:58 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:58 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:58 PM     br-ex      7.00      0.00      0.42      0.00      0.00      0.00      0.00

08:46:58 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:46:59 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:46:59 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:59 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:59 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:59 PM      eth0      7.00      8.00      0.70      2.15      0.00      0.00      0.00
08:46:59 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      6.00
08:46:59 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:46:59 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:59 PM      eth4     10.00      6.00      0.74      0.50      0.00      0.00      0.00
08:46:59 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:59 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:59 PM     br-ex      7.00      0.00      0.42      0.00      0.00      0.00      0.00

08:46:59 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:00 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:00 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:00 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:00 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:00 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:00 PM      eth1      8.00      0.00      0.56      0.00      0.00      0.00      0.00
08:47:00 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:00 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:00 PM      eth4      9.00      4.00      0.58      0.41      0.00      0.00      0.00
08:47:00 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:00 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:00 PM     br-ex      8.00      0.00      0.56      0.00      0.00      0.00      0.00

08:47:00 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:01 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:01 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:01 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:01 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:01 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:01 PM      eth1     11.00      0.00      0.82      0.00      0.00      0.00      8.00
08:47:01 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:01 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:01 PM      eth4      8.00      5.00      0.57      0.40      0.00      0.00      0.00
08:47:01 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:01 PM     br-ex     11.00      0.00      0.83      0.00      0.00      0.00      0.00

08:47:01 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:02 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:02 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:02 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:02 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:02 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:02 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
08:47:02 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:02 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:02 PM      eth4     12.00      3.00      0.80      0.24      0.00      0.00      0.00
08:47:02 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:02 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

08:47:02 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:03 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:03 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:03 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:03 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:03 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:03 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      9.00
08:47:03 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:03 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:03 PM      eth4     10.00      4.00      0.69      0.37      0.00      0.00      0.00
08:47:03 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:03 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:03 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

08:47:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:04 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:04 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:04 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:04 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:04 PM      eth0      9.00      7.00      0.82      2.07      0.00      0.00      0.00
08:47:04 PM      eth1     10.00      0.00      0.73      0.00      0.00      0.00      0.00
08:47:04 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:04 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:04 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:04 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:04 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:04 PM     br-ex     10.00      0.00      0.73      0.00      0.00      0.00      0.00

08:47:04 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:05 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:05 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:05 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:05 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:05 PM      eth0      4.00      1.00      0.23      0.06      0.00      0.00      0.00
08:47:05 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      8.00
08:47:05 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:05 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:05 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:05 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:05 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:05 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

08:47:05 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:06 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
08:47:06 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:06 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:06 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:06 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:06 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      0.00
08:47:06 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:06 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:06 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:06 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:06 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:06 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

08:47:06 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:07 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:07 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:07 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:07 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:07 PM      eth0      6.00      0.00      0.63      0.00      0.00      0.00      0.00
08:47:07 PM      eth1     11.00      0.00      0.99      0.00      0.00      0.00      7.00
08:47:07 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:07 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:07 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:07 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:07 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:07 PM     br-ex     11.00      0.00      0.99      0.00      0.00      0.00      0.00

08:47:07 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:08 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:08 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:08 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:08 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:08 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:08 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      0.00
08:47:08 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:08 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:08 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:08 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:08 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:08 PM     br-ex      9.00      0.00      0.53      0.00      0.00      0.00      0.00

08:47:08 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:09 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:09 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:09 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:09 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:09 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:09 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      7.00
08:47:09 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:09 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:09 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:09 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:09 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:09 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

08:47:09 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:10 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:10 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:10 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:10 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:10 PM      eth0      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:47:10 PM      eth1      6.00      0.00      0.36      0.00      0.00      0.00      0.00
08:47:10 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:47:10 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:10 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:47:10 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:10 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:10 PM     br-ex      6.00      0.00      0.36      0.00      0.00      0.00      0.00

08:47:10 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:11 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:11 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:11 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:11 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:11 PM      eth0      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:47:11 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      8.00
08:47:11 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:47:11 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:11 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
08:47:11 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:11 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:11 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

08:47:11 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:12 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:12 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:12 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:12 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:12 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:12 PM      eth1      9.00      0.00      0.59      0.00      0.00      0.00      0.00
08:47:12 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:12 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:12 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:12 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:12 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:12 PM     br-ex      9.00      0.00      0.59      0.00      0.00      0.00      0.00

08:47:12 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:13 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:13 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:13 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:13 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:13 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:13 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      7.00
08:47:13 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:13 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:13 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:13 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:13 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:13 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

08:47:13 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:14 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:14 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:14 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:14 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:14 PM      eth0      6.00      0.00      0.63      0.00      0.00      0.00      0.00
08:47:14 PM      eth1      9.00      0.00      0.81      0.00      0.00      0.00      0.00
08:47:14 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:14 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:14 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:14 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:14 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:14 PM     br-ex      9.00      0.00      0.81      0.00      0.00      0.00      0.00

08:47:14 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:15 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:15 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:15 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:15 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:15 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:15 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      6.00
08:47:15 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:15 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:15 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
08:47:15 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:15 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:15 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

08:47:15 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:16 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:16 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:16 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:16 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:16 PM      eth0      9.00      8.00      0.82      2.25      0.00      0.00      0.00
08:47:16 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
08:47:16 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:16 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:16 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:16 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:16 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:16 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

08:47:16 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:17 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:17 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:17 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:17 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:17 PM      eth0      6.00      0.00      0.87      0.00      0.00      0.00      0.00
08:47:17 PM      eth1     11.00      0.00      1.17      0.00      0.00      0.00      8.00
08:47:17 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:17 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:17 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
08:47:17 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:17 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:17 PM     br-ex     11.00      0.00      1.17      0.00      0.00      0.00      0.00

08:47:17 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
08:47:18 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
08:47:18 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:18 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:18 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:18 PM      eth0      6.00      0.00      0.35      0.00      0.00      0.00      0.00
08:47:18 PM      eth1     12.00      0.00      0.84      0.00      0.00      0.00      0.00
08:47:18 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
